A.207	0	3000640	0
A.207	0	1958343	0
A.207	0	248342	0
A.207	0	1658671	0
A.207	0	503465	0
A.207	0	740118	0
A.207	0	2388677	0
A.207	0	1572440	0
A.207	0	1216566	0
A.207	0	2745621	0
A.207	0	2637890	0
A.207	0	1819658	0
A.207	0	986428	0
A.207	0	77234	0
A.207	0	862958	0
A.207	0	2733003	0
A.207	0	137251	0
A.207	0	96608	0
A.207	0	624296	0
A.207	0	2973179	0
A.207	0	136288	0
A.207	0	111416	0
A.207	0	2897488	0
A.207	0	980735	0
A.207	0	510745	0
A.207	0	1589828	0
A.207	0	1957456	0
A.207	0	731382	0
A.207	0	2809557	0
A.207	0	548218	0
A.207	0	2886247	0
A.207	0	865198	0
A.207	0	1877840	0
A.207	0	2004759	0
A.207	0	543644	0
A.207	0	252728	0
A.207	0	1539	0
A.207	0	3004537	0
A.207	0	2585158	0
A.207	0	2973011	0
A.207	0	1895880	0
A.207	0	1343459	0
A.207	0	998548	0
A.207	0	77236	0
A.207	0	2768488	0
A.207	0	2864054	0
A.207	0	2323840	0
A.207	0	482578	0
A.207	0	1083074	0
A.207	0	1455669	0
A.207	0	428692	0
A.207	0	677163	0
A.207	0	69521	0
A.207	0	1972809	0
A.207	0	2200897	0
A.207	0	221218	0
A.207	0	1657391	0
A.207	0	77354	0
A.207	0	235374	0
A.207	0	1845215	0
A.207	0	2928231	0
A.207	0	1978636	0
A.207	0	2798454	0
A.207	0	447814	0
A.207	0	2049240	0
A.207	0	2621333	0
A.207	0	2535674	0
A.207	0	1169657	0
A.207	0	642637	0
A.207	0	2345935	0
A.207	0	38649	0
A.207	0	869048	0
A.207	0	74416	0
A.207	0	294414	0
A.207	0	1430262	0
A.207	0	831803	0
A.207	0	71359	0
A.207	0	1767848	0
A.207	0	2773889	0
A.207	0	1832700	0
A.207	0	1274330	0
A.207	0	77086	0
A.207	0	1234346	0
A.207	0	2719149	0
A.207	0	2721084	0
A.207	0	1057683	0
A.207	0	2670962	0
A.207	0	2102212	0
A.207	0	2078879	0
A.207	0	963636	0
A.207	0	1209593	0
A.207	0	997560	0
A.207	0	1723103	0
A.207	0	601130	0
A.207	0	2400886	0
A.207	0	2101238	0
A.207	0	364008	0
A.207	0	1641005	0
A.207	0	461193	0
A.207	0	2977374	0
A.207	0	2417971	0
A.207	0	374584	0
A.207	0	78910	0
A.207	0	1160895	0
A.207	0	1061397	0
A.207	0	549414	0
A.207	0	2930779	0
A.207	0	909823	0
A.207	0	361531	0
A.207	0	215254	0
A.207	0	8373	0
A.207	0	892983	0
A.207	0	1397653	0
A.207	0	296433	0
A.207	0	1929478	0
A.207	0	2474124	0
A.207	0	1409131	0
A.207	0	1638543	0
A.207	0	2617889	0
A.207	0	1540977	0
A.207	0	71441	0
A.207	0	2632406	0
A.207	0	2402646	0
A.207	0	3008092	0
A.207	0	199669	0
A.207	0	2073015	0
A.207	0	1678206	0
A.207	0	90353	0
A.207	0	1564244	0
A.207	0	4237	0
A.207	0	711878	0
A.207	0	526329	0
A.207	0	174769	0
A.207	0	1608585	0
A.207	0	920727	0
A.207	0	2781236	0
A.207	0	1353587	0
A.207	0	1519640	0
A.207	0	323096	0
A.207	0	746608	0
A.207	0	2666144	0
A.207	0	671068	0
A.207	0	2372665	0
A.207	0	1110655	0
A.207	0	2375282	0
A.207	0	1247271	0
A.207	0	1040562	0
A.207	0	2181644	0
A.207	0	420226	0
A.207	0	1353749	0
A.207	0	309004	0
A.207	0	2888040	0
A.207	0	77225	0
A.207	0	700170	0
A.207	0	488501	0
A.207	0	231382	0
A.207	0	1434406	0
A.207	0	2892149	0
A.207	0	171747	0
A.207	0	2334058	0
A.207	0	543255	0
A.207	0	2319671	0
A.207	0	106253	0
A.207	0	15374	0
A.207	0	2856750	0
A.207	0	2999593	0
A.207	0	2954003	0
A.207	0	1084372	0
A.207	0	1249519	0
A.207	0	1754085	0
A.207	0	2474974	0
A.207	0	2336781	0
A.207	0	234497	0
A.207	0	767080	0
A.207	0	1876616	0
A.207	0	1684489	0
A.207	0	2504698	0
A.207	0	2374832	0
A.207	0	2098175	0
A.207	0	1416708	0
A.207	0	2808294	0
A.207	0	1467368	0
A.207	0	374580	0
A.207	0	1239688	0
A.207	0	1593192	0
A.207	0	580445	0
A.207	0	2840043	0
A.207	0	1339784	0
A.207	0	2823177	0
A.207	0	114551	0
A.207	0	836441	0
A.207	0	1788031	0
A.207	0	1973141	0
A.207	0	1957963	0
A.207	0	2528504	0
A.207	0	584519	0
A.207	0	1341474	0
A.207	0	1579480	0
A.207	0	116687	0
A.207	0	258887	0
A.207	0	124839	0
A.207	0	2433806	0
A.207	0	1473204	0
A.207	0	1141444	0
A.207	0	1087567	0
A.207	0	2305230	0
A.207	0	447808	0
A.207	0	3026306	0
A.207	0	451612	0
A.207	0	261756	0
A.207	0	1619518	0
A.207	0	2727734	0
A.207	0	693284	0
A.207	0	1059545	0
A.207	0	148090	0
A.207	0	1594203	0
A.207	0	2124890	0
A.207	0	199006	0
A.207	0	259074	0
A.207	0	1622458	0
A.207	0	2008788	0
A.207	0	164480	0
A.207	0	1835695	0
A.207	0	23812	0
A.207	0	139093	0
A.207	0	431790	0
A.207	0	1970190	0
A.207	0	2079153	0
A.207	0	1960446	0
A.207	0	1057934	0
A.207	0	1926170	0
A.207	0	1975361	0
A.207	0	2961996	0
A.207	0	133194	0
A.207	0	2338713	0
A.207	0	1712377	0
A.207	0	722649	0
A.207	0	323185	0
A.207	0	2507773	0
A.207	0	488494	0
A.207	0	461463	0
A.207	0	77322	0
A.207	0	451614	0
A.207	0	814596	0
A.207	0	1348860	0
A.207	0	610564	0
A.207	0	2440142	0
A.207	0	29563	0
A.207	0	858926	0
A.207	0	394883	0
A.207	0	2504840	0
A.207	0	1423834	0
A.207	0	1422867	0
A.207	0	2246644	0
A.207	0	2043372	0
A.207	0	1587749	0
A.207	0	2831759	0
A.207	0	2141640	0
A.207	0	2922104	0
A.207	0	809041	0
A.207	0	1216572	0
A.207	0	1341432	0
A.207	0	124011	0
A.207	0	619972	0
A.207	0	269129	0
A.207	0	1132276	0
A.207	0	199348	0
A.207	0	2676281	0
A.207	0	110167	0
A.207	0	2449086	0
A.207	0	2336782	0
A.207	0	399721	0
A.207	0	307637	0
A.207	0	65292	0
A.207	0	1952849	0
A.207	0	13726	0
A.207	0	876451	0
A.207	0	1483383	0
A.207	0	1414950	0
A.207	0	1517211	0
A.207	0	2152263	0
A.207	0	2785307	0
A.207	0	211311	0
A.207	0	114638	0
A.207	0	775453	1
A.207	0	59564	1
A.207	0	2584989	1
A.207	0	1259042	1
A.207	0	2889944	0
A.207	0	410673	0
A.207	0	470354	1
A.207	0	659945	1
A.207	0	81114	1
A.207	0	1948034	1
A.207	0	1926240	0
A.207	0	20460	0
A.207	0	95454	1
A.207	0	1717100	1
A.207	0	2487921	0
A.207	0	2304907	0
A.207	0	731030	1
A.207	0	2371125	0
A.207	0	1622065	1
A.207	0	137001	2
A.208	0	926461	0
A.208	0	499716	0
A.208	0	1406849	0
A.208	0	1834717	0
A.208	0	1340931	0
A.208	0	2851603	0
A.208	0	1868355	0
A.208	0	2512045	0
A.208	0	2242219	0
A.208	0	1944415	0
A.208	0	3025152	0
A.208	0	457439	0
A.208	0	680489	0
A.208	0	1213904	0
A.208	0	1854144	0
A.208	0	2859336	0
A.208	0	567782	0
A.208	0	2528138	0
A.208	0	2431964	0
A.208	0	1461669	0
A.208	0	2592268	0
A.208	0	469785	0
A.208	0	2677492	0
A.208	0	1576604	0
A.208	0	581202	0
A.208	0	2878349	0
A.208	0	2104733	0
A.208	0	2174552	0
A.208	0	609938	0
A.208	0	2419526	0
A.208	0	1060736	0
A.208	0	1839726	0
A.208	0	774326	0
A.208	0	984208	0
A.208	0	460617	0
A.208	0	2557255	0
A.208	0	463200	0
A.208	0	827486	0
A.208	0	1479961	0
A.208	0	2590265	0
A.208	0	711366	0
A.208	0	1405909	0
A.208	0	2776865	0
A.208	0	364207	0
A.208	0	409380	0
A.208	0	727102	0
A.208	0	1482819	0
A.208	0	1686914	0
A.208	0	475497	0
A.208	0	1702839	0
A.208	0	1090419	0
A.208	0	1965527	0
A.208	0	275660	0
A.208	0	2456211	0
A.208	0	2402959	0
A.208	0	1688132	0
A.208	0	1294527	0
A.208	0	1954166	0
A.208	0	155294	0
A.208	0	658375	0
A.208	0	497499	0
A.208	0	1667424	0
A.208	0	2031250	0
A.208	0	2044911	0
A.208	0	2449797	0
A.208	0	778491	0
A.208	0	965183	0
A.208	0	2126136	0
A.208	0	493249	0
A.208	0	1159532	0
A.208	0	1258278	0
A.208	0	1520902	0
A.208	0	741400	0
A.208	0	1241386	0
A.208	0	1186443	0
A.208	0	2978840	0
A.208	0	1082612	0
A.208	0	113234	0
A.208	0	464969	0
A.208	0	590662	0
A.208	0	2900044	0
A.208	0	436607	0
A.208	0	2622838	0
A.208	0	1110087	0
A.208	0	2219613	0
A.208	0	1299224	0
A.208	0	687994	0
A.208	0	140600	0
A.208	0	1374017	0
A.208	0	2051295	0
A.208	0	2739668	0
A.208	0	344574	0
A.208	0	2579159	0
A.208	0	3042375	0
A.208	0	2592392	0
A.208	0	1731537	0
A.208	0	1651240	0
A.208	0	1516987	0
A.208	0	1984716	0
A.208	0	73735	0
A.208	0	2673691	0
A.208	0	1340889	0
A.208	0	2794835	0
A.208	0	395927	0
A.208	0	2523340	0
A.208	0	616804	0
A.208	0	3051173	0
A.208	0	977786	0
A.208	0	1602905	0
A.208	0	2946917	0
A.208	0	774335	0
A.208	0	27019	0
A.208	0	2665595	0
A.208	0	1685093	0
A.208	0	622966	0
A.208	0	2992396	0
A.208	0	1828089	0
A.208	0	131977	0
A.208	0	583664	0
A.208	0	1495410	0
A.208	0	32697	0
A.208	0	446812	0
A.208	0	4813	0
A.208	0	428692	0
A.208	0	564953	0
A.208	0	311915	0
A.208	0	2491816	0
A.208	0	261	0
A.208	0	1473871	0
A.208	0	5864	0
A.208	0	1358965	0
A.208	0	499689	0
A.208	0	816967	0
A.208	0	940692	0
A.208	0	290970	0
A.208	0	97936	0
A.208	0	2600809	0
A.208	0	1976752	0
A.208	0	911954	0
A.208	0	2227824	0
A.208	0	920318	0
A.208	0	509182	0
A.208	0	306674	0
A.208	0	2098992	0
A.208	0	2959211	0
A.208	0	1979261	0
A.208	0	2417412	0
A.208	0	291128	0
A.208	0	3027758	0
A.208	0	1830962	0
A.208	0	1852393	0
A.208	0	1593688	0
A.208	0	305535	0
A.208	0	44299	0
A.208	0	1651021	0
A.208	0	135800	0
A.208	0	1412289	0
A.208	0	1548007	0
A.208	0	1733460	0
A.208	0	1990828	0
A.208	0	2636636	0
A.208	0	1583465	0
A.208	0	2050602	0
A.208	0	1352079	0
A.208	0	1047310	0
A.208	0	1422521	0
A.208	0	1887367	0
A.208	0	2672724	0
A.208	0	1714807	0
A.208	0	1471617	0
A.208	0	2952403	0
A.208	0	439707	0
A.208	0	2711989	0
A.208	0	674057	0
A.208	0	2236	0
A.208	0	1422501	0
A.208	0	2590779	0
A.208	0	144529	0
A.208	0	1119850	0
A.208	0	2273766	0
A.208	0	945157	0
A.208	0	1414950	0
A.208	0	1652383	0
A.208	0	2487505	0
A.208	0	2698331	0
A.208	0	1110690	0
A.208	0	2458633	0
A.208	0	264101	0
A.208	0	2878794	0
A.208	0	980712	0
A.208	0	2638681	0
A.208	0	369289	0
A.208	0	2211265	0
A.208	0	910148	0
A.208	0	410403	0
A.208	0	1466876	0
A.208	0	2952397	0
A.208	0	1416723	0
A.208	0	1129317	0
A.208	0	1818133	0
A.208	0	1455404	0
A.208	0	1418067	0
A.208	0	2039012	0
A.208	0	1283225	0
A.208	0	176841	0
A.208	0	930234	0
A.208	0	1665795	0
A.208	0	891422	0
A.208	0	1515613	0
A.208	0	130924	0
A.208	0	956021	0
A.208	0	1732104	0
A.208	0	290786	0
A.208	0	559199	0
A.208	0	2321742	0
A.208	0	779866	0
A.208	0	1659594	0
A.208	0	908905	0
A.208	0	1413889	0
A.208	0	1146919	0
A.208	0	163641	0
A.208	0	1385731	0
A.208	0	77322	0
A.208	0	1461661	0
A.208	0	2127659	0
A.208	0	1090409	0
A.208	0	1607452	0
A.208	0	2676916	0
A.208	0	2036375	0
A.208	0	427896	0
A.208	0	739432	0
A.208	0	5057	0
A.208	0	549414	0
A.208	0	451583	0
A.208	0	3053597	0
A.208	0	1139688	0
A.208	0	2473018	0
A.208	0	624618	0
A.208	0	290813	0
A.208	0	2589344	0
A.208	0	2394023	0
A.208	0	2534487	0
A.208	0	1948149	0
A.208	0	126430	0
A.208	0	126433	0
A.208	0	2939947	0
A.208	0	2579647	0
A.208	0	1889937	0
A.208	0	1010672	0
A.208	0	2404006	0
A.208	0	2289206	0
A.208	0	2961557	0
A.208	0	740118	0
A.208	0	22611	0
A.208	0	1541475	0
A.208	0	580547	0
A.208	0	52596	0
A.208	0	2568820	0
A.208	0	1035132	0
A.208	0	2099478	0
A.208	0	25668	0
A.208	0	22545	0
A.208	0	668445	0
A.208	0	1073670	0
A.208	0	2668459	0
A.208	0	2148333	0
A.208	0	304447	0
A.208	0	1967402	0
A.208	0	2149277	0
A.208	0	1304274	0
A.208	0	3050747	0
A.208	0	290812	0
A.208	0	1398932	0
A.208	0	272792	0
A.208	0	2455978	0
A.208	0	2029610	0
A.208	0	2402982	0
A.208	0	829959	0
A.208	0	610151	0
A.208	0	958510	0
A.208	0	877052	0
A.208	0	1085657	0
A.208	0	2858175	0
A.208	0	2775204	0
A.208	0	275657	0
A.208	0	176781	0
A.208	0	622596	0
A.208	0	239532	0
A.208	0	555970	0
A.208	0	1662384	0
A.208	0	876451	0
A.208	0	74419	0
A.208	0	596636	0
A.208	0	2922715	0
A.208	0	101372	0
A.208	0	3040321	0
A.208	0	2301004	0
A.208	0	1578723	0
A.208	0	36947	0
A.208	0	933714	0
A.208	0	2251991	0
A.208	0	957432	0
A.208	0	1206875	0
A.208	0	1398580	0
A.208	0	2000428	0
A.208	0	2742567	0
A.208	0	266226	0
A.208	0	469549	0
A.208	0	1939807	0
A.208	0	2186629	0
A.208	0	1282626	0
A.208	0	304446	0
A.208	0	199847	0
A.208	0	911972	0
A.208	0	2915446	0
A.208	0	31868	0
A.208	0	52579	0
A.208	0	2567128	0
A.208	0	59564	0
A.208	0	5308	0
A.208	0	2941947	0
A.208	0	2607917	0
A.208	0	891725	0
A.208	0	2829359	0
A.208	0	1861365	0
A.208	0	73561	0
A.208	0	915823	0
A.208	0	55373	0
A.208	0	2919120	0
A.208	0	2592290	0
A.208	0	817933	0
A.208	0	50656	0
A.208	0	291112	0
A.208	0	1852387	0
A.208	0	1218467	0
A.208	0	41780	0
A.208	0	2736009	0
A.208	0	2993244	0
A.208	0	1371353	0
A.208	0	914275	0
A.208	0	655393	0
A.208	0	2935444	0
A.208	0	2175539	0
A.208	0	3019214	0
A.208	0	1314397	0
A.208	0	2828509	0
A.208	0	997980	0
A.208	0	1088999	0
A.208	0	2341866	0
A.208	0	1627038	0
A.208	0	2903765	0
A.208	0	306379	0
A.208	0	219277	0
A.208	0	1078848	0
A.208	0	2648461	0
A.208	0	2198099	0
A.208	0	1147142	0
A.208	0	698701	0
A.208	0	170080	0
A.208	0	1602945	0
A.208	0	1405224	0
A.208	0	2452678	0
A.208	0	1538733	0
A.208	0	2280175	0
A.208	0	2393689	0
A.208	0	463874	0
A.208	0	1289827	0
A.208	0	621814	0
A.208	0	619619	0
A.208	0	1733471	0
A.208	0	543644	0
A.208	0	2060414	0
A.208	0	82618	0
A.208	0	2768662	0
A.208	0	2274860	0
A.208	0	2587866	0
A.208	0	1633596	0
A.208	0	2270251	0
A.208	0	2592388	0
A.208	0	2858278	0
A.208	0	1927936	0
A.208	0	2117047	0
A.208	0	3028159	0
A.208	0	1374287	0
A.208	0	1855017	0
A.208	0	76677	0
A.208	0	3028560	0
A.208	0	2994003	0
A.208	0	932512	0
A.208	0	2977374	0
A.208	0	962357	0
A.208	0	2438403	0
A.208	0	1651026	0
A.208	0	2203293	0
A.208	0	172663	0
A.208	0	1160814	0
A.208	0	1117949	0
A.208	0	311183	0
A.208	0	105205	0
A.208	0	306747	0
A.208	0	2424961	0
A.208	0	2982059	0
A.208	0	1747239	0
A.208	0	1054546	0
A.208	0	2829364	0
A.208	0	2899078	0
A.208	0	2906531	0
A.208	0	2960311	0
A.208	0	2891849	0
A.208	0	1405232	0
A.208	0	2900364	0
A.208	0	2119273	0
A.208	0	1520539	0
A.208	0	2441564	0
A.208	0	64000	0
A.208	0	2567534	0
A.208	0	1960601	0
A.208	0	3003658	1
A.208	0	2079153	1
A.208	0	1689675	1
A.208	0	1084372	1
A.208	0	2745621	1
A.208	0	2456007	1
A.208	0	596640	1
A.208	0	2042889	1
A.208	0	2199415	1
A.208	0	2689727	1
A.208	0	2415961	1
A.208	0	1948863	1
A.208	0	1696689	1
A.208	0	439184	1
A.208	0	988736	1
A.215	0	1432251	0
A.215	0	1460435	0
A.215	0	630522	0
A.215	0	62910	0
A.215	0	1913429	0
A.215	0	2637703	0
A.215	0	751097	0
A.215	0	1724369	0
A.215	0	1353592	0
A.215	0	1644999	0
A.215	0	2411334	0
A.215	0	1958480	0
A.215	0	782151	0
A.215	0	336217	0
A.215	0	61284	0
A.215	0	1473603	0
A.215	0	1650462	0
A.215	0	1957901	0
A.215	0	1795851	0
A.215	0	2531837	0
A.215	0	1081822	0
A.215	0	1234465	0
A.215	0	2497610	0
A.215	0	525083	0
A.215	0	1589703	0
A.215	0	2138668	0
A.215	0	886724	0
A.215	0	870108	0
A.215	0	641480	0
A.215	0	2713746	0
A.215	0	143761	0
A.215	0	2752061	0
A.215	0	622083	0
A.215	0	116409	0
A.215	0	2106066	0
A.215	0	2349298	0
A.215	0	2547301	0
A.215	0	2666438	0
A.215	0	283314	0
A.215	0	3019669	0
A.215	0	2825510	0
A.215	0	1473625	0
A.215	0	980047	0
A.215	0	1986029	0
A.215	0	1067219	0
A.215	0	1025715	0
A.215	0	2519663	0
A.215	0	552147	0
A.215	0	611322	0
A.215	0	706928	0
A.215	0	323951	0
A.215	0	1641194	0
A.215	0	1309565	0
A.215	0	2747372	0
A.215	0	1080814	0
A.215	0	359097	0
A.215	0	2663742	0
A.215	0	233949	0
A.215	0	1244350	0
A.215	0	2552932	0
A.215	0	196031	0
A.215	0	12246	0
A.215	0	1784994	0
A.215	0	1801961	0
A.215	0	126178	0
A.215	0	345108	0
A.215	0	1901140	0
A.215	0	2497718	0
A.215	0	1693418	0
A.215	0	2602873	0
A.215	0	2973411	0
A.215	0	540339	0
A.215	0	68346	0
A.215	0	1284183	0
A.215	0	728338	0
A.215	0	119071	0
A.215	0	1436767	0
A.215	0	2339465	0
A.215	0	2262146	0
A.215	0	957164	0
A.215	0	992354	0
A.215	0	614435	0
A.215	0	459730	0
A.215	0	3051828	0
A.215	0	2522356	0
A.215	0	1248496	0
A.215	0	44285	0
A.215	0	2948006	0
A.215	0	70022	0
A.215	0	1705085	0
A.215	0	1594274	0
A.215	0	2144962	0
A.215	0	243244	0
A.215	0	66312	0
A.215	0	1834825	0
A.215	0	1316276	0
A.215	0	1686913	0
A.215	0	1656942	0
A.215	0	3006777	0
A.215	0	2462296	0
A.215	0	764446	0
A.215	0	931335	0
A.215	0	1304777	0
A.215	0	375105	0
A.215	0	1993437	0
A.215	0	1926172	0
A.215	0	1958420	0
A.215	0	287082	0
A.215	0	680873	0
A.215	0	2519067	0
A.215	0	94773	0
A.215	0	1032012	0
A.215	0	2967609	0
A.215	0	2682378	0
A.215	0	24989	0
A.215	0	1069880	0
A.215	0	209040	0
A.215	0	327265	0
A.215	0	1780920	0
A.215	0	1142450	0
A.215	0	955915	0
A.215	0	275807	0
A.215	0	1845973	0
A.215	0	2999045	0
A.215	0	715174	0
A.215	0	1831496	0
A.215	0	734544	0
A.215	0	2823543	0
A.215	0	3035619	0
A.215	0	670826	0
A.215	0	1500557	0
A.215	0	239693	0
A.215	0	1883778	0
A.215	0	1831579	0
A.215	0	2611046	0
A.215	0	1407341	0
A.215	0	2946671	0
A.215	0	1362229	0
A.215	0	1960973	0
A.215	0	1167348	0
A.215	0	2543966	0
A.215	0	2969865	0
A.215	0	250999	0
A.215	0	18404	0
A.215	0	636661	0
A.215	0	2960439	0
A.215	0	919961	0
A.215	0	1163935	0
A.215	0	57326	0
A.215	0	624109	0
A.215	0	1162078	0
A.215	0	172755	0
A.215	0	2378159	0
A.215	0	96965	0
A.215	0	2733788	0
A.215	0	3019773	0
A.215	0	591922	0
A.215	0	2727504	0
A.215	0	645893	0
A.215	0	2394031	0
A.215	0	1572058	0
A.215	0	239357	0
A.215	0	615843	0
A.215	0	677937	0
A.215	0	60546	0
A.215	0	972464	0
A.215	0	1296985	0
A.215	0	222939	0
A.215	0	73647	0
A.215	0	2858002	0
A.215	0	1625115	0
A.215	0	1493956	0
A.215	0	1684449	0
A.215	0	453768	0
A.215	0	2788589	0
A.215	0	1792269	0
A.215	0	1281711	0
A.215	0	2921891	0
A.215	0	2630923	0
A.215	0	2638071	0
A.215	0	75218	0
A.215	0	2652072	0
A.215	0	705208	0
A.215	0	2734673	0
A.215	0	3038925	0
A.215	0	41080	0
A.215	0	677914	0
A.215	0	2418662	0
A.215	0	248349	0
A.215	0	2665135	0
A.215	0	2447274	0
A.215	0	2869437	0
A.215	0	2718732	0
A.215	0	1512023	0
A.215	0	637120	0
A.215	0	344601	0
A.215	0	611940	0
A.215	0	1209389	0
A.215	0	1297752	0
A.215	0	1273572	0
A.215	0	359814	0
A.215	0	270396	0
A.215	0	1913168	0
A.215	0	1367259	0
A.215	0	835160	0
A.215	0	69970	0
A.215	0	987347	0
A.215	0	2336141	0
A.215	0	551771	0
A.215	0	138005	0
A.215	0	905487	0
A.215	0	1302284	0
A.215	0	69956	0
A.215	0	2825508	0
A.215	0	325998	0
A.215	0	74046	0
A.215	0	2527416	0
A.215	0	2784873	0
A.215	0	1764636	0
A.215	0	3802	0
A.215	0	876381	0
A.215	0	2716619	0
A.215	0	165717	0
A.215	0	2776360	0
A.215	0	622748	0
A.215	0	1689557	0
A.215	0	2884606	0
A.215	0	1328982	0
A.215	0	226561	0
A.215	0	1040931	0
A.215	0	2588638	0
A.215	0	9985	0
A.215	0	2342304	0
A.215	0	1069193	0
A.215	0	1083390	0
A.215	0	2830344	0
A.215	0	70381	0
A.215	0	844378	0
A.215	0	338377	0
A.215	0	2999352	0
A.215	0	2345660	0
A.215	0	1702424	0
A.215	0	859999	0
A.215	0	627415	0
A.215	0	2220402	0
A.215	0	1831200	0
A.215	0	2997231	0
A.215	0	2704149	0
A.215	0	2042829	0
A.215	0	415698	0
